# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011590.14	ZBTB32	protein_coding	35	14	21	0.7648	0.2061	0.2519
ENSG00000011600.12	TYROBP	protein_coding	5091	2597	2495	335.9353	90.5491	110.6419
ENSG00000011638.11	TMEM159	protein_coding	1293	648	645	30.2523	8.1543	9.9637
ENSG00000011677.13	GABRA3	protein_coding	2	1	1	0.0288	0.0078	0.0095
ENSG00000012048.23	BRCA1	protein_coding	1044	527	522	6.7142	1.8098	2.2114
ENSG00000012061.16	ERCC1	protein_coding	3068	2205	2195	32.9360	8.8777	10.8476
ENSG00000012124.17	CD22	protein_coding	81	45	36	0.7863	0.2120	0.2590
ENSG00000012171.20	SEMA3B	protein_coding	796	418	379	8.2594	2.2263	2.7203
ENSG00000012174.12	MBTPS2	protein_coding	5179	2539	2640	34.6518	9.3401	11.4127
ENSG00000012211.13	PRICKLE3	protein_coding	443	5324	5687	7.2520	1.9547	2.3885
ENSG00000012223.13	LTF	protein_coding	45	22	23	0.6752	0.1820	0.2224
ENSG00000012232.9	EXTL3	protein_coding	1005	514	492	4.6105	1.2427	1.5185
ENSG00000012504.15	NR1H4	protein_coding	8759	4325	4434	144.4931	38.9471	47.5895
ENSG00000012660.14	ELOVL5	protein_coding	10031	5161	4870	157.4480	42.4391	51.8563
ENSG00000012779.11	ALOX5	protein_coding	2642	1331	1311	42.3920	11.4265	13.9620
ENSG00000012817.16	KDM5D	protein_coding	1493	754	742	9.4426	2.5452	3.1100
ENSG00000012822.16	CALCOCO1	protein_coding	2004	1003	1001	13.4792	3.6332	4.4395
ENSG00000012963.15	UBR7	protein_coding	1836	906	930	31.3148	8.4407	10.3137
ENSG00000012983.11	MAP4K5	protein_coding	1800	971	992	14.1377	3.8107	4.6563
ENSG00000013016.16	EHD3	protein_coding	554	290	264	6.8718	1.8523	2.2633
ENSG00000013275.8	PSMC4	protein_coding	4384	2218	2166	102.8940	27.7344	33.8886
ENSG00000013288.9	MAN2B2	protein_coding	3614	1817	1797	24.3467	6.5625	8.0187
ENSG00000013293.6	SLC7A14	protein_coding	3	3	0	0.0171	0.0046	0.0056
ENSG00000013297.12	CLDN11	protein_coding	291	137	154	4.0306	1.0864	1.3275
ENSG00000013306.16	SLC25A39	protein_coding	6619	3372	3247	112.3492	30.2830	37.0027
ENSG00000013364.19	MVP	protein_coding	21535	10531	11004	209.8773	56.5710	69.1241
ENSG00000013374.16	NUB1	protein_coding	12771	7666	7194	141.2561	38.0746	46.5234
ENSG00000013375.16	PGM3	protein_coding	3889	2813	2685	31.1252	8.3896	10.2512
ENSG00000013392.8	RWDD2A	protein_coding	943	479	464	14.9743	4.0362	4.9318
ENSG00000013441.16	CLK1	protein_coding	4799	2439	2361	55.5546	14.9744	18.2972
ENSG00000013503.10	POLR3B	protein_coding	411	210	241	5.1590	1.3906	1.6991
ENSG00000013523.11	ANGEL1	protein_coding	1469	825	818	13.4741	3.6319	4.4378
ENSG00000013561.18	RNF14	protein_coding	5186	2801	2762	62.2251	16.7724	20.4942
ENSG00000013563.14	DNASE1L1	protein_coding	1084	2118	2182	15.7011	4.2321	5.1712
ENSG00000013573.17	DDX11	protein_coding	1199	643	559	8.5765	2.3117	2.8247
ENSG00000013583.10	HEBP1	protein_coding	5441	2825	2744	94.9943	25.6051	31.2868
ENSG00000013588.9	GPRC5A	protein_coding	3821	1960	1861	29.8427	8.0439	9.8288
ENSG00000013619.14	MAMLD1	protein_coding	88	41	47	0.8840	0.2383	0.2911
ENSG00000013725.14	CD6	protein_coding	409	193	217	4.1085	1.1074	1.3532
ENSG00000013810.20	TACC3	protein_coding	769	416	377	5.6223	1.5155	1.8517
ENSG00000014123.10	UFL1	protein_coding	5745	2843	2902	75.7512	20.4182	24.9490
ENSG00000014138.9	POLA2	protein_coding	138	68	72	1.4833	0.3998	0.4885
ENSG00000014164.7	ZC3H3	protein_coding	1524	768	757	24.5124	6.6071	8.0733
ENSG00000014216.16	CAPN1	protein_coding	8878	4491	4515	70.7891	19.0807	23.3147
ENSG00000014257.16	ACP3	protein_coding	39	20	19	0.5454	0.1470	0.1796
ENSG00000014641.21	MDH1	protein_coding	8922	4432	4498	107.0093	28.8436	35.2440
ENSG00000014824.14	SLC30A9	protein_coding	4167	2015	2152	34.6427	9.3377	11.4097
ENSG00000014914.21	MTMR11	protein_coding	907	469	438	11.8730	3.2003	3.9104
ENSG00000014919.13	COX15	protein_coding	2620	1317	1348	30.0682	8.1047	9.9031
ENSG00000015133.19	CCDC88C	protein_coding	287	131	156	1.3823	0.3726	0.4553
ENSG00000015153.15	YAF2	protein_coding	1448	717	731	7.9954	2.1551	2.6333
ENSG00000015171.20	ZMYND11	protein_coding	2786	1359	1427	31.3128	8.4401	10.3130
ENSG00000015285.11	WAS	protein_coding	506	263	243	12.8267	3.4573	4.2245
ENSG00000015413.9	DPEP1	protein_coding	39	25	14	0.8528	0.2299	0.2809
ENSG00000015475.19	BID	protein_coding	3481	1673	1808	47.1348	12.7049	15.5241
ENSG00000015479.20	MATR3	protein_coding	70	36	34	0.3473	0.0936	0.1144
ENSG00000015520.15	NPC1L1	protein_coding	164	83	81	1.8635	0.5023	0.6138
ENSG00000015532.10	XYLT2	protein_coding	2462	1303	1163	26.9279	7.2582	8.8688
ENSG00000015568.13	RGPD5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000015592.16	STMN4	protein_coding	1	1	0	0.0182	0.0049	0.0060
ENSG00000015676.18	NUDCD3	protein_coding	10379	5126	5253	62.7895	16.9245	20.6800
ENSG00000016082.15	ISL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016391.11	CHDH	protein_coding	547	308	292	4.2041	1.1332	1.3847
ENSG00000016402.13	IL20RA	protein_coding	13	5	8	0.1645	0.0443	0.0542
ENSG00000016490.16	CLCA1	protein_coding	1	1	0	0.0181	0.0049	0.0060
ENSG00000016602.9	CLCA4	protein_coding	1	0	1	0.0174	0.0047	0.0057
ENSG00000016864.18	GLT8D1	protein_coding	2165	1089	1122	34.2516	9.2323	11.2809
ENSG00000017260.20	ATP2C1	protein_coding	8480	4419	4534	59.6384	16.0751	19.6422
ENSG00000017427.17	IGF1	protein_coding	30	156	144	0.2213	0.0596	0.0729
ENSG00000017483.15	SLC38A5	protein_coding	135	71	64	2.0109	0.5420	0.6623
ENSG00000017797.13	RALBP1	protein_coding	4743	2402	2362	35.3023	9.5155	11.6270
ENSG00000018189.13	RUFY3	protein_coding	4269	2076	2208	27.1661	7.3224	8.9473
ENSG00000018236.15	CNTN1	protein_coding	109	60	49	0.8707	0.2347	0.2868
ENSG00000018280.17	SLC11A1	protein_coding	1660	839	823	11.4511	3.0866	3.7715
ENSG00000018408.15	WWTR1	protein_coding	3874	2091	2083	27.7573	7.4818	9.1420
ENSG00000018510.17	AGPS	protein_coding	6908	3591	3506	46.7745	12.6077	15.4054
ENSG00000018607.7	ZNF806	transcribed_unprocessed_pseudogene	3	2	1	0.0348	0.0094	0.0115
ENSG00000018610.15	CXorf56	protein_coding	1538	779	759	35.6638	9.6129	11.7461
ENSG00000018625.15	ATP1A2	protein_coding	10	6	4	0.0950	0.0256	0.0313
ENSG00000018699.13	TTC27	protein_coding	4287	2136	2151	74.5206	20.0865	24.5437
ENSG00000018869.17	ZNF582	protein_coding	28	21	16	0.5002	0.1348	0.1648
ENSG00000019102.12	VSIG2	protein_coding	3	1	2	0.1241	0.0334	0.0409
ENSG00000019144.19	PHLDB1	protein_coding	2253	1461	1429	6.2096	1.6737	2.0452
ENSG00000019169.10	MARCO	protein_coding	6813	3388	3425	196.1298	52.8655	64.5963
ENSG00000019186.10	CYP24A1	protein_coding	703	363	341	10.5502	2.8437	3.4748
ENSG00000019485.13	PRDM11	protein_coding	1026	493	533	4.4050	1.1873	1.4508
ENSG00000019505.8	SYT13	protein_coding	1619	844	890	17.7954	4.7966	5.8610
ENSG00000019549.13	SNAI2	protein_coding	396	205	191	7.2235	1.9471	2.3791
ENSG00000019582.15	CD74	protein_coding	139808	70448	69658	1750.5073	471.8374	576.5381
ENSG00000019991.18	HGF	protein_coding	570	292	278	3.4978	0.9428	1.1520
ENSG00000019995.6	ZRANB1	protein_coding	636	925	985	6.3514	1.7120	2.0919
ENSG00000020129.16	NCDN	protein_coding	1348	678	715	16.4078	4.4226	5.4040
ENSG00000020181.18	ADGRA2	protein_coding	2073	1757	1771	17.5138	4.7207	5.7683
ENSG00000020219.9	CCT8L1P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000020256.20	ZFP64	protein_coding	1600	809	791	14.1030	3.8014	4.6449
ENSG00000020426.11	MNAT1	protein_coding	707	346	362	10.9140	2.9418	3.5946
ENSG00000020577.14	SAMD4A	protein_coding	632	321	311	3.0670	0.8267	1.0101
ENSG00000020633.19	RUNX3	protein_coding	349	187	162	4.2437	1.1439	1.3977
ENSG00000020922.13	MRE11	protein_coding	2437	1210	1229	19.0061	5.1230	6.2598
ENSG00000021300.14	PLEKHB1	protein_coding	164	76	88	1.9897	0.5363	0.6553
ENSG00000021355.13	SERPINB1	protein_coding	18700	9471	9229	367.3068	99.0051	120.9743
ENSG00000021461.17	CYP3A43	protein_coding	2	2	0	0.0454	0.0122	0.0150
ENSG00000021488.13	SLC7A9	protein_coding	119	62	62	2.7414	0.7389	0.9029
ENSG00000021574.13	SPAST	protein_coding	2777	1416	1362	17.5300	4.7251	5.7736
ENSG00000021645.20	NRXN3	protein_coding	112	51	61	0.4315	0.1163	0.1421
ENSG00000021762.20	OSBPL5	protein_coding	1246	658	588	9.9789	2.6897	3.2866
ENSG00000021776.11	AQR	protein_coding	3686	1898	1789	16.4251	4.4273	5.4097
ENSG00000021826.17	CPS1	protein_coding	141	78	63	0.7659	0.2064	0.2523
ENSG00000021852.13	C8B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022267.19	FHL1	protein_coding	1491	747	744	15.2227	4.1032	5.0137
ENSG00000022277.13	RTF2	protein_coding	7869	3984	3886	115.9131	31.2436	38.1765
ENSG00000022355.18	GABRA1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022556.16	NLRP2	protein_coding	42	20	23	0.3982	0.1073	0.1311
ENSG00000022567.10	SLC45A4	protein_coding	675	326	359	4.6931	1.2650	1.5457
ENSG00000022840.16	RNF10	protein_coding	8793	4409	4541	89.1959	24.0422	29.3771
ENSG00000022976.15	ZNF839	protein_coding	141	153	178	1.5096	0.4069	0.4972
ENSG00000023041.11	ZDHHC6	protein_coding	1394	718	734	22.2599	6.0000	7.3314
ENSG00000023171.18	GRAMD1B	protein_coding	295	150	146	1.1814	0.3185	0.3891
ENSG00000023191.17	RNH1	protein_coding	14046	6958	7096	114.0012	30.7282	37.5468
ENSG00000023228.14	NDUFS1	protein_coding	7826	4083	4061	38.4739	10.3704	12.6716
ENSG00000023287.13	RB1CC1	protein_coding	5821	2821	3000	45.7616	12.3347	15.0718
ENSG00000023318.8	ERP44	protein_coding	4889	2515	2374	60.8577	16.4038	20.0438
ENSG00000023330.15	ALAS1	protein_coding	1988	1011	977	46.9166	12.6461	15.4522
ENSG00000023445.16	BIRC3	protein_coding	20505	10697	10500	163.2365	43.9993	53.7627
ENSG00000023516.9	AKAP11	protein_coding	4518	2296	2222	27.2718	7.3509	8.9821
ENSG00000023572.10	GLRX2	protein_coding	844	770	764	8.1341	2.1925	2.6790
ENSG00000023608.5	SNAPC1	protein_coding	903	445	458	20.8423	5.6179	6.8645
ENSG00000023697.13	DERA	protein_coding	4476	2186	2290	95.2314	25.6690	31.3649
ENSG00000023734.11	STRAP	protein_coding	7025	3616	3409	189.8158	51.1636	62.5168
ENSG00000023839.12	ABCC2	protein_coding	4474	2213	2261	34.1669	9.2095	11.2530
ENSG00000023892.11	DEF6	protein_coding	431	204	227	10.0020	2.6960	3.2942
ENSG00000023902.14	PLEKHO1	protein_coding	2003	992	1011	18.0839	4.8744	5.9560
ENSG00000023909.10	GCLM	protein_coding	2416	1179	1237	26.6488	7.1830	8.7769
ENSG00000024048.11	UBR2	protein_coding	4274	2100	2174	28.8254	7.7697	9.4938
ENSG00000024422.12	EHD2	protein_coding	4008	2041	1968	62.4028	16.8203	20.5527
ENSG00000024526.17	DEPDC1	protein_coding	563	310	331	5.7072	1.5383	1.8797
ENSG00000024862.18	CCDC28A	protein_coding	1028	507	521	49.3386	13.2989	16.2499
ENSG00000025039.15	RRAGD	protein_coding	3605	1867	1738	42.3468	11.4143	13.9471
ENSG00000025156.13	HSF2	protein_coding	770	411	359	17.0871	4.6057	5.6277
ENSG00000025293.17	PHF20	protein_coding	7734	3871	3864	55.2885	14.9026	18.2095
ENSG00000025423.11	HSD17B6	protein_coding	132	92	107	3.4772	0.9372	1.1452
ENSG00000025434.19	NR1H3	protein_coding	5161	2711	2665	68.1259	18.3629	22.4376
ENSG00000025708.14	TYMP	protein_coding	5206	2593	2614	86.5489	23.3287	28.5053
ENSG00000025770.19	NCAPH2	protein_coding	4837	2559	2655	64.9230	17.4995	21.3827
ENSG00000025772.8	TOMM34	protein_coding	2567	1306	1261	77.8679	20.9888	25.6462
ENSG00000025796.14	SEC63	protein_coding	7180	3829	3737	49.9325	13.4590	16.4455
ENSG00000025800.14	KPNA6	protein_coding	4160	2070	2092	33.3879	8.9995	10.9965
ENSG00000026025.16	VIM	protein_coding	223834	295479	289048	2588.1627	697.6218	852.4240
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	12	6	7	0.0790	0.0213	0.0260
ENSG00000026103.22	FAS	protein_coding	1598	975	966	17.1458	4.6215	5.6471
ENSG00000026297.16	RNASET2	protein_coding	12008	5937	6071	48.0942	12.9635	15.8401
ENSG00000026508.20	CD44	protein_coding	60769	34136	34022	363.9900	98.1111	119.8819
ENSG00000026559.14	KCNG1	protein_coding	207	152	149	2.2879	0.6167	0.7535
ENSG00000026652.15	AGPAT4	protein_coding	422	201	221	1.7720	0.4776	0.5836
ENSG00000026751.17	SLAMF7	protein_coding	396	220	177	4.9039	1.3218	1.6151
ENSG00000026950.17	BTN3A1	protein_coding	2147	1090	1057	23.1985	6.2530	7.6405
ENSG00000027001.10	MIPEP	protein_coding	1316	664	663	23.2473	6.2661	7.6566
ENSG00000027075.15	PRKCH	protein_coding	549	272	289	3.7211	1.0030	1.2256
ENSG00000027644.5	INSRR	protein_coding	2	1	1	0.0230	0.0062	0.0076
ENSG00000027697.15	IFNGR1	protein_coding	6090	3037	3053	111.2585	29.9890	36.6435
ENSG00000027847.14	B4GALT7	protein_coding	2890	1466	1424	35.4581	9.5575	11.6783
ENSG00000027869.12	SH2D2A	protein_coding	453	224	229	10.8534	2.9255	3.5746
ENSG00000028116.18	VRK2	protein_coding	3230	2646	2613	54.7475	14.7568	18.0314
ENSG00000028137.19	TNFRSF1B	protein_coding	5153	2658	2495	81.6315	22.0032	26.8857
ENSG00000028203.18	VEZT	protein_coding	5897	2936	2962	40.2615	10.8522	13.2603
ENSG00000028277.21	POU2F2	protein_coding	356	177	179	2.3486	0.6330	0.7735
ENSG00000028310.18	BRD9	protein_coding	1402	684	724	8.7872	2.3685	2.8941
ENSG00000028528.15	SNX1	protein_coding	5388	2722	2671	32.9419	8.8793	10.8496
ENSG00000028839.10	TBPL1	protein_coding	786	466	413	9.3355	2.5163	3.0747
ENSG00000029153.14	ARNTL2	protein_coding	1428	751	784	12.2390	3.2989	4.0310
ENSG00000029363.17	BCLAF1	protein_coding	6423	3169	3254	40.3244	10.8692	13.2810
ENSG00000029364.12	SLC39A9	protein_coding	4951	2878	2810	41.5122	11.1893	13.6723
ENSG00000029534.21	ANK1	protein_coding	39	21	18	0.2162	0.0583	0.0712
ENSG00000029559.7	IBSP	protein_coding	654	316	338	24.8833	6.7071	8.1955
ENSG00000029639.11	TFB1M	protein_coding	654	388	317	9.5212	2.5664	3.1358
ENSG00000029725.17	RABEP1	protein_coding	2205	1753	1748	18.6950	5.0391	6.1573
ENSG00000029993.15	HMGB3	protein_coding	765	378	387	11.6977	3.1530	3.8527
ENSG00000030066.13	NUP160	protein_coding	6629	3281	3348	46.2619	12.4696	15.2366
ENSG00000030110.13	BAK1	protein_coding	814	469	502	22.0241	5.9365	7.2538
ENSG00000030304.14	MUSK	protein_coding	8	6	2	0.0522	0.0141	0.0172
ENSG00000030419.16	IKZF2	protein_coding	185	95	90	0.9046	0.2438	0.2979
ENSG00000030582.18	GRN	protein_coding	39089	19665	19428	663.8630	178.9398	218.6465
ENSG00000031003.10	FAM13B	protein_coding	1957	1262	1190	17.2041	4.6372	5.6662
ENSG00000031081.11	ARHGAP31	protein_coding	1045	522	523	6.6719	1.7984	2.1974
ENSG00000031691.7	CENPQ	protein_coding	374	184	190	12.8568	3.4655	4.2344
ENSG00000031698.13	SARS1	protein_coding	11877	5932	5945	184.6795	49.7791	60.8251
ENSG00000031823.14	RANBP3	protein_coding	1773	933	872	14.2529	3.8418	4.6943
ENSG00000032219.19	ARID4A	protein_coding	1031	521	510	8.2836	2.2328	2.7283
ENSG00000032389.13	EIPR1	protein_coding	1834	902	932	19.1794	5.1697	6.3168
ENSG00000032444.17	PNPLA6	protein_coding	2632	1335	1297	21.9974	5.9293	7.2450
ENSG00000032742.18	IFT88	protein_coding	1442	672	770	14.2673	3.8457	4.6990
ENSG00000033011.13	ALG1	protein_coding	1260	1210	1289	14.0012	3.7739	4.6113
ENSG00000033030.15	ZCCHC8	protein_coding	1894	931	963	12.4224	3.3484	4.0914
ENSG00000033050.9	ABCF2	protein_coding	905	435	470	10.5009	2.8305	3.4585
ENSG00000033100.16	CHPF2	protein_coding	6292	3286	3094	89.5535	24.1385	29.4949
ENSG00000033122.21	LRRC7	protein_coding	602	294	308	1.1993	0.3233	0.3950
ENSG00000033170.17	FUT8	protein_coding	720	392	372	6.1771	1.6650	2.0345
ENSG00000033178.13	UBA6	protein_coding	4394	2208	2186	23.0521	6.2135	7.5923
ENSG00000033327.13	GAB2	protein_coding	3759	1937	1953	33.2065	8.9506	10.9367
ENSG00000033627.17	ATP6V0A1	protein_coding	5246	2577	2671	28.7360	7.7456	9.4644
ENSG00000033800.14	PIAS1	protein_coding	2407	1620	1511	13.5303	3.6470	4.4563
ENSG00000033867.16	SLC4A7	protein_coding	1994	961	1033	12.4105	3.3452	4.0875
ENSG00000034053.14	APBA2	protein_coding	495	250	247	4.3129	1.1625	1.4205
ENSG00000034152.19	MAP2K3	protein_coding	1306	634	672	20.7055	5.5810	6.8195
ENSG00000034239.11	EFCAB1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000034510.6	TMSB10	protein_coding	116919	59088	60001	15179.0278	4091.4046	4999.2868
ENSG00000034533.12	ASTE1	protein_coding	426	487	413	7.4397	2.0053	2.4503
ENSG00000034677.13	RNF19A	protein_coding	2390	1328	1368	24.4429	6.5884	8.0504
ENSG00000034693.15	PEX3	protein_coding	1129	578	551	23.8763	6.4357	7.8638
ENSG00000034713.8	GABARAPL2	protein_coding	5009	2503	2507	99.5966	26.8456	32.8026
ENSG00000034971.17	MYOC	protein_coding	15	8	8	0.4267	0.1150	0.1405
ENSG00000035115.22	SH3YL1	protein_coding	750	381	394	4.0323	1.0869	1.3280
ENSG00000035141.8	FAM136A	protein_coding	2794	1463	1576	54.1864	14.6056	17.8466
ENSG00000035403.18	VCL	protein_coding	4955	2541	2579	29.6791	7.9998	9.7750
ENSG00000035499.13	DEPDC1B	protein_coding	286	139	157	4.4974	1.2122	1.4812
ENSG00000035664.11	DAPK2	protein_coding	240	130	121	1.0552	0.2844	0.3475
ENSG00000035681.9	NSMAF	protein_coding	4291	2163	2128	41.6230	11.2192	13.7087
ENSG00000035687.10	ADSS2	protein_coding	2136	1071	1065	37.1515	10.0139	12.2360
ENSG00000035720.8	STAP1	protein_coding	29	17	12	0.8896	0.2398	0.2930
ENSG00000035862.12	TIMP2	protein_coding	10554	6560	6517	112.1340	30.2250	36.9319
ENSG00000035928.16	RFC1	protein_coding	3678	1823	1855	32.7617	8.8307	10.7902
ENSG00000036054.13	TBC1D23	protein_coding	3819	1955	1864	44.1586	11.9026	14.5438
ENSG00000036257.13	CUL3	protein_coding	4749	3031	3055	24.7045	6.6589	8.1365
ENSG00000036448.10	MYOM2	protein_coding	459	234	225	3.8933	1.0494	1.2823
ENSG00000036473.8	OTC	protein_coding	2	0	2	0.0711	0.0192	0.0234
ENSG00000036530.9	CYP46A1	protein_coding	38	19	21	0.2430	0.0655	0.0800
ENSG00000036549.13	ZZZ3	protein_coding	3531	1732	1799	23.4601	6.3235	7.7267
ENSG00000036565.15	SLC18A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000036672.16	USP2	protein_coding	27	22	12	0.3573	0.0963	0.1177
ENSG00000036828.17	CASR	protein_coding	3	3	0	0.0149	0.0040	0.0049
ENSG00000037042.9	TUBG2	protein_coding	691	339	352	14.8070	3.9911	4.8768
ENSG00000037241.7	RPL26L1	protein_coding	2314	1178	1144	118.9790	32.0700	39.1863
ENSG00000037280.16	FLT4	protein_coding	631	326	306	4.2663	1.1499	1.4051
ENSG00000037474.15	NSUN2	protein_coding	2816	1639	1556	30.6095	8.2506	10.0814
ENSG00000037637.11	FBXO42	protein_coding	1425	665	761	9.4667	2.5517	3.1179
ENSG00000037749.12	MFAP3	protein_coding	1623	812	817	12.4613	3.3589	4.1042
ENSG00000037757.14	MRI1	protein_coding	268	354	346	4.6277	1.2474	1.5242
ENSG00000037897.17	METTL1	protein_coding	921	468	494	28.3109	7.6310	9.3243
ENSG00000037965.6	HOXC8	protein_coding	93	41	52	2.3029	0.6207	0.7585
ENSG00000038002.9	AGA	protein_coding	1513	760	753	34.7609	9.3696	11.4487
ENSG00000038210.14	PI4K2B	protein_coding	1483	722	761	24.0859	6.4922	7.9328
ENSG00000038219.13	BOD1L1	protein_coding	2488	1238	1250	9.3875	2.5304	3.0918
ENSG00000038274.17	MAT2B	protein_coding	8246	4075	4171	96.1087	25.9055	31.6539
ENSG00000038295.8	TLL1	protein_coding	38	19	19	0.2806	0.0756	0.0924
ENSG00000038358.15	EDC4	protein_coding	2886	1415	1472	28.1312	7.5826	9.2651
ENSG00000038382.20	TRIO	protein_coding	6643	3358	3459	22.2609	6.0003	7.3317
ENSG00000038427.16	VCAN	protein_coding	21848	12552	12596	89.0850	24.0123	29.3406
ENSG00000038532.16	CLEC16A	protein_coding	1536	736	800	7.3408	1.9787	2.4177
ENSG00000038945.15	MSR1	protein_coding	8332	4159	4174	63.8332	17.2058	21.0238
ENSG00000039068.19	CDH1	protein_coding	492	261	286	4.8248	1.3005	1.5891
ENSG00000039123.16	MTREX	protein_coding	6842	3838	3923	64.5170	17.3901	21.2490
ENSG00000039139.9	DNAH5	protein_coding	83	51	36	0.3015	0.0813	0.0993
ENSG00000039319.17	ZFYVE16	protein_coding	1419	899	844	5.4827	1.4778	1.8057
ENSG00000039523.20	RIPOR1	protein_coding	3552	2738	2801	31.5924	8.5155	10.4051
ENSG00000039537.14	C6	protein_coding	22	9	14	0.2711	0.0731	0.0893
ENSG00000039560.14	RAI14	protein_coding	5966	2989	3076	47.0995	12.6954	15.5125
ENSG00000039600.11	SOX30	protein_coding	21	16	9	0.3602	0.0971	0.1186
ENSG00000039650.12	PNKP	protein_coding	750	852	876	9.8761	2.6620	3.2528
ENSG00000039987.7	BEST2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000040199.18	PHLPP2	protein_coding	1993	1163	1108	9.5477	2.5735	3.1446
ENSG00000040275.17	SPDL1	protein_coding	1036	523	513	12.9851	3.5001	4.2767
ENSG00000040341.18	STAU2	protein_coding	1134	567	568	7.5713	2.0408	2.4936
ENSG00000040487.13	SLC66A1	protein_coding	1333	681	652	29.7019	8.0059	9.7825
ENSG00000040531.16	CTNS	protein_coding	1357	1034	997	16.4105	4.4233	5.4049
ENSG00000040608.14	RTN4R	protein_coding	759	372	387	14.5316	3.9169	4.7860
ENSG00000040633.13	PHF23	protein_coding	1475	716	759	32.3007	8.7064	10.6384
ENSG00000040731.10	CDH10	protein_coding	1	1	0	0.0164	0.0044	0.0054
ENSG00000040933.16	INPP4A	protein_coding	1226	601	625	5.5634	1.4996	1.8323
ENSG00000041353.10	RAB27B	protein_coding	55	36	22	0.4601	0.1240	0.1515
ENSG00000041357.16	PSMA4	protein_coding	5213	2620	2593	44.6089	12.0240	14.6922
ENSG00000041515.16	MYO16	protein_coding	24	9	15	0.1629	0.0439	0.0537
ENSG00000041802.11	LSG1	protein_coding	3871	2118	2107	48.2560	13.0071	15.8933
ENSG00000041880.14	PARP3	protein_coding	1681	844	837	34.3603	9.2616	11.3167
ENSG00000041982.16	TNC	protein_coding	2608	1345	1371	16.1933	4.3648	5.3333
ENSG00000041988.15	THAP3	protein_coding	858	895	850	12.6107	3.3991	4.1534
ENSG00000042062.13	RIPOR3	protein_coding	11	6	5	0.1093	0.0295	0.0360
ENSG00000042088.14	TDP1	protein_coding	923	465	458	8.8769	2.3927	2.9237
ENSG00000042286.15	AIFM2	protein_coding	1300	650	663	15.1517	4.0841	4.9903
ENSG00000042304.12	C2orf83	protein_coding	1	0	1	0.0172	0.0046	0.0057
ENSG00000042317.17	SPATA7	protein_coding	456	219	264	3.9714	1.0705	1.3080
ENSG00000042429.12	MED17	protein_coding	205	148	119	0.7387	0.1991	0.2433
ENSG00000042445.14	RETSAT	protein_coding	3389	1829	1767	50.0938	13.5024	16.4986
ENSG00000042493.16	CAPG	protein_coding	6803	3439	3365	168.3156	45.3683	55.4356
ENSG00000042753.12	AP2S1	protein_coding	1803	892	911	69.2609	18.6688	22.8114
ENSG00000042781.14	USH2A	protein_coding	586	275	311	1.6998	0.4582	0.5598
ENSG00000042813.8	ZPBP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000042832.12	TG	protein_coding	45	28	17	0.2419	0.0652	0.0797
ENSG00000042980.13	ADAM28	protein_coding	980	467	513	6.2945	1.6966	2.0731
ENSG00000043039.7	BARX2	protein_coding	171	84	87	2.7277	0.7352	0.8984
ENSG00000043093.15	DCUN1D1	protein_coding	2941	1462	1479	21.1890	5.7114	6.9787
ENSG00000043143.20	JADE2	protein_coding	4764	2395	2369	28.8673	7.7810	9.5076
